	chang.fas	rpl14a	rpl34	tribe320	cct	stbproptase2a	cct	tribe1200	rpl20	rpl4B	rps19	rpl39	nsf1	nsf1	ef1	hsp90	tribe1244	nsf1	tribe965	rps10	tribe832	tif2a	cct	rps22a	ar21	orf2	psmb	cpn60	tribe572	cct	wrs	psmb	if2p	cct	rpl12b	vata	nsf1	rpl1	tribe1381	rpl37a	rps15	rpl6	rps5	tribe1099	mcm	rps25	rpl22	pyrdehydroe1b	rpl25	tribe1007	psmb	rpl23a	tribe495	rpl30	mcm	pace2	rpl27	l12e	ef2	hsp70	nsf1	rpl32	psma	l12e	l12e	rpl3	xpb	tribe896	tribe508	ef2	pace5	srp54	rps11	rpl19a	rpl24	rpl36	psma	nsf2	vatpased	psmb	psmb	vate	crfg	suca	psmb	u2snrnp	rps13a	w09c	rpl9	mra1	rrp46	if2g	cct	sra	rps4	psmb	rps20	rps29	rpl18	tribe942	rpl21	tribe1121	tribe629	rla2	rps16	rpo	vatb	rpl16b	vatc	tribe333	rps24	tribe1294	tribe1374	rpl43b	rps28a	pace2	cct	rpl42	yif1p	rps7	rpp0	dihydrolatransacylase	tribe852	if1a	fpps	stcproptase2a	rpl35	psma	rps18	rps1	if2b	rps8	rpl11b	rpo	ornamtrans	mcm	rpl17	tribe893	if4a	tribe801	rps23	psma	rps2	srs	rpl38	rps27	rps6	tribe717	tribe542	l12e	rpl33a	tribe961	psma	rpl24	mcm	ef1	arp23	topo1	tribe768	tribe629	rps14	tribe930	mcm	vacaatpasepl21	nsf1	glcn	rf1	rpl7	pyrdehydroe1b	sap40	tribe585	grc5	if4a	tribe340	pace2	rpl5	psma	rpl26	rps9	atpsynthalpha	nsf2	nsf2	fibri	psma	if6	cct	mcm	rps26	rpl13	rpo	ef2	rps17	arc20	rpl2	hsp70	tribe765	tribe1381	rps3	rpl31	rpl15a	hsp90
Aphrocallistes_vastus	0.0019	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0034	0.0000	0.0196	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0019	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1017	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0928	0.0000	0.0043	0.0000	0.0000	0.0000	0.0000	0.0227	0.0000	0.0172	0.0000	0.0000	0.0000	0.0000	0.0723	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0050	0.0462	0.0238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0094	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0712	0.0000	0.0079	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0021	0.0000	0.0119	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0049	0.0000
Enteromyxum_leei	0.3860		0.0000		0.0000	0.4262	0.0000		0.3247	0.1689			0.0573	0.0573	0.0000	0.0461	0.1860	0.0573	0.0308	0.5217	0.5588		0.0000	0.0000		0.0000		0.0000	0.2585	0.0000	0.3166		0.5522	0.0000	0.0000	0.2862	0.0573	0.0000	0.2042	0.0123	0.2681	0.0000		0.0360			0.0000	0.0979				0.0000		0.0000		0.0345	0.0000	0.0000	0.5042	0.7058	0.0573	0.6202	0.0011	0.0000	0.0000	0.3624	0.1993		0.1196	0.5042	0.2634	0.0188	0.0444	0.2994	0.0000		0.0011	0.2774	0.0000				0.1897	0.0000		0.0552	0.0464	0.0039		0.1899	0.4659	0.1648	0.0000	0.5322			0.2887		0.0361	0.1796	0.0000			0.0000	0.0000	0.0456	0.2394	0.0000		0.2784						0.0345	0.0000	0.0095			0.0076	0.0068					0.0000	0.0011	0.0067	0.2773	0.0855	0.5920	0.0000	0.0456	0.0000		0.0000	0.0093	0.8594		0.0070	0.0011	0.1759	0.3258					0.0000	0.0000	0.0000	0.0347	0.0011	0.0000		0.0000	0.7552		0.3770		0.2239				0.0573	0.0035	0.0988	0.0000	0.0979		0.5155		0.8594		0.0345		0.0011	0.5984			0.2774	0.2774	0.0000	0.0011	0.0431	0.0000			0.5974	0.0456	0.5042	0.1359	0.6845	0.0000	0.7058	0.2564	0.2042		0.0000	0.0000	0.0461
Petromyzon_marinus	0.1151	0.0000	0.0000	0.0000	0.0000	0.0805	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0409	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0269	0.0000	0.0000	0.5844	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0269	0.8017	0.0000	0.0000	0.0759	0.0159	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1282	0.0000	0.0622	0.0759	0.3073	0.1545	0.0000	0.0000	0.0000	0.0779	0.0000	0.0000	0.0394	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2621	0.0000	0.0000		0.0000	0.0000	0.1353	0.0890	0.0000	0.1439	0.0000	0.0000	0.0000	0.9101	0.0000	0.0000	0.8017	0.0000	0.0000	0.0000	0.0000	0.0000	0.2925	0.0000		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1353	0.1114	0.0269	0.0000	0.0000	0.0000		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1597	0.0000	0.0000	0.0269	0.0409	0.0000	0.1052			0.0000	0.0000	0.0269	0.0000	0.0000	0.1895	0.0519	0.0000	0.5844	0.0000	0.7526	0.0000	0.0000	0.0000	0.8017	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0269	0.0000	0.0000	0.1353	0.0759	0.0000	0.0000	0.0000	0.0159	0.0000	0.1081	0.0000	0.0000	0.0000	0.0000
Buddenbrockia_plumatellae	0.8075	0.3386	0.0000			0.2852					0.0853		0.2517	0.2517				0.2517		0.0543		0.2059				0.0000			0.2109						0.0000	0.5622	0.2517			0.0000		0.0917							0.0000			0.0000		0.0000			0.0000			0.7449	0.2517	0.0000				0.3810		0.0054							0.0118									0.2265					0.0116						0.0278		0.0206				0.0000				0.0435	0.9520								0.0000						0.3250	0.1336								0.0940	0.0227			0.0667	0.9520	0.3995		0.1145		0.6745		0.0000						0.0280				0.0000			0.0118					0.0000		0.0000			0.0000	0.2517			0.0000		0.0309			0.6745			0.0000		0.0079	0.0233										0.0000	0.9520		0.0000		0.2298	0.7449					0.0000	
Monosiga_ovata	0.1778	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	0.5064	0.0000	0.0756	0.0000	0.0000	0.0000	0.2605	0.0000	0.0000	0.0078	0.0000		0.0249	0.0000	0.0000	0.0000		0.0249	0.5503	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0249	0.0000	0.0000	0.0000	0.6090	0.0474	0.0000	0.0000	0.7806	0.0000	0.0000	0.0078	0.0936	0.0000	0.0000	0.0000	0.0797		0.0048	0.7806	0.3512	0.0000	0.0000	0.0000	0.0000	0.0000	0.0936	0.0000	0.0542	0.0249	0.0249	0.0186	0.5065	0.0000	0.0249		0.0000	0.0039	0.0000	0.0000	0.2386	0.4560	0.0000		0.0000	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	0.0000	0.1538	0.0000	0.0000	0.0288	0.0309	0.0000		0.0000	0.0115		0.0474	0.0000	0.0000	0.1957	0.0000	0.0000	0.3537		0.0783	0.0000	0.0207	0.0000	0.0936	0.0000	0.0000	0.0000	0.0057	0.0000	0.1538	0.0000	0.6090	0.0000	0.0093	0.0816	0.0000	0.0070	0.0936	0.0000	0.0100		0.0119	0.0000			0.0000	0.0000	0.0000	0.0936	0.0000	0.6090	0.5064	0.0000	0.1488		0.0000	0.0000		0.6090	0.4266	0.0000		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0816	0.0282	0.0474	0.0000	0.0936	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0936	0.0000	0.0000	0.6090	0.0000	0.0000	0.1538	0.7806	0.0000	0.0060	0.0000	0.0000	0.0000	0.0000	0.0000	0.0099	0.0000	0.0000
Amphimedon_queenslandica	0.0092	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4157	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5594	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1065	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1065	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0194	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1871	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0100	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5594	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0194	0.0194	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1065	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Amoebidium	0.0013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0015	0.0000	0.0000	0.0000	0.0015	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0196	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0000	0.0000	0.0123	0.0000	0.0000	0.0000	0.0090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0000	0.0000	0.0000	0.0000	0.0106	0.0000	0.0269	0.0000	0.0000	0.0049	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0066	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0206	0.0000	0.0000	0.0000	0.0138	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0115	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	0.0000	0.0000	0.0000	0.0000	0.0422	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0923	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0198	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0287	0.0000	0.0000	0.0000	0.0000	0.0000	0.0079	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0086	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Capsaspora_owczarzaki_atcc30864	0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1166	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0090	0.0188	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0188	0.0000	0.0000	0.0000	0.0222	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0053	0.0000	0.0000	0.0000	0.0222	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0039	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1152	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3258	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0188	0.0120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0188	0.0000	0.0000	0.0000	0.0000	0.1152	0.0000	0.0000	0.0188	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0265	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0188	0.0000	0.0000	0.0000	0.0222	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Acropora_cervicornis	0.0097	0.0000	0.0000	0.0000	0.0013	0.0000	0.0013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0046	0.0000	0.0000	0.0000	0.0000	0.0126	0.0000	0.0013	0.0000	0.0131	0.0000	0.0000	0.0000	0.0000	0.0013	0.0000	0.0000	0.0000	0.0013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0604	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0264	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0104	0.0000	0.0000	0.0264	0.0000	0.0000	0.0000	0.0056	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0279	0.0948	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1477	0.0000	0.0013	0.0029	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1070	0.0000	0.0000	0.0024	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1017	0.0000	0.0013	0.0000	0.0000	0.0000	0.0000	0.0544	0.0000	0.0609	0.0000	0.0103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0024	0.0000	0.0000	0.0000	0.0000	0.0000	0.0559	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1070	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0604	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0000	0.0000	0.0000	0.0024	0.0264	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0049	0.0000	0.2857	0.0046
Ministeria_vibrans_atcc50519	0.1524	0.0000	0.3551	0.0103	0.0004	0.0000	0.0004	0.0000	0.1364	0.0000	0.2403	0.3333	0.0000	0.0000	0.0000	0.0000	0.0756	0.0000	0.0000	0.0000	0.1050	0.0000	0.0004	0.0000	0.0261	0.0056	0.0110	0.0237	0.1088	0.0004	0.1095	0.0110	0.1139	0.0004	0.0000	0.0017	0.0000	0.0047	0.0691	0.0000		0.0417	0.0000	0.0090	0.6203	0.0000	0.0000	0.0000	0.0328	0.1847	0.0110	0.0078	0.0000	0.0105	0.6203	0.8578	0.0148	0.0000	0.5148	0.0000	0.0000	0.0233	0.0000	0.0000	0.0000	0.0000	0.5702	0.0000	0.2775	0.5148	0.0244	0.0021	0.0000	0.0169	0.0000		0.0000	0.0000	0.1084	0.0110	0.0110	0.0000	0.4138	0.0453	0.0110	0.0000	0.0000	0.0898	0.1098	0.0894	0.3239	0.0000	0.0004	0.1901	0.0714	0.0110	0.0000	0.0000	0.0000	0.1117	0.0207		0.0000		0.0000	0.1660	0.0000	0.0000	0.0000		0.1140	0.0000	0.0674	0.0000	0.4746	0.8578	0.0004	0.0000	0.0000	0.2562	0.0038	0.2279	0.0000	0.3565	0.0000	0.0000	0.0083	0.0000	0.0134	0.0045	0.0000	0.0402	0.0000	0.1660	0.0027	0.6203	0.0000	0.3241	0.0347	0.0000	0.0140	0.0000	0.0000	0.1153		0.0238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6203	0.0000	0.0041	0.0020	0.0574	0.0000	0.0000	0.0196	0.6203	0.0000	0.0000	0.1649	0.0938	0.0751	0.0000	0.0000	0.1701	0.0000	0.0347		0.8578	0.0000	0.0000	0.0551	0.0000	0.1731	0.0000	0.0000	0.0442	0.0000	0.2586	0.0004	0.6203	0.0000	0.0065	0.1660	0.5148	0.0097	0.0000	0.0000	0.0000	0.0000	0.0691	0.0000	0.2871	0.1084	0.0000
Sycon_ciliatum	0.0311	0.0000	0.0000	0.0000	0.0004	0.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.0000	0.0630	0.0000	0.0004	0.0000	0.0261	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.0000	0.0019	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0042	0.5816	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000		0.0312	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.0521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0114	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	0.5816	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Acanthoeca_like_sp_10tr	0.0468	0.0000	0.0280	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	0.0000		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0074	0.0000	0.0000	0.0000	0.0659	0.0323	0.0000	0.0000	0.0049	0.0564	0.0000	0.0000	0.0000	0.0000	0.0074	0.0000	0.0000	0.0000	0.0000	0.0047	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0029	0.0040	0.0000	0.0206	0.0000	0.0000	0.0243	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2279	0.1753		0.0085	0.0000	0.0000	0.0074	0.0134	0.0136	0.0000	0.0057	0.0000	0.0000	0.0000	0.0021	0.0181	0.0000	0.0017	0.0000	0.0000	0.0074	0.0000	0.0000	0.0154	0.0119	0.0981	0.0000	0.0000	0.0000	0.0000	0.0556	0.0074	0.0000	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0784	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			0.0000	0.0017	0.0000	0.0000	0.4457	0.0074	0.0472	0.0000	0.0000	0.0000	0.0000	0.0000	0.0074	0.0086	0.0000	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Euplectella_aspergillum	0.1179	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0127	0.0000	0.0034	0.0000	0.0000	0.0000	0.0000	0.0000	0.0311	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0949	0.0000	0.0000	0.0000	0.0000	0.0000	0.2252	0.0000	0.0000	0.0083	0.0000	0.0000	0.0381	0.0000	0.2947	0.0000	0.0000	0.0676	0.0000	0.0000	0.0268		0.0381	0.0086	0.0000	0.0068	0.7004	0.0023	0.0000	0.0000	0.0000	0.0068	0.0068	0.0026	0.3536	0.0054	0.0574	0.7004	0.0000	0.4781	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022	0.0000	0.0000	0.0000	0.0000	0.1680	0.0000	0.0000	0.1193	0.0023	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0618	0.1494	0.1017	0.0086	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0928	0.0000	0.0085	0.0000	0.0000	0.0000	0.0000	0.0227	0.0066	0.0172	0.0000		0.0000	0.0381		0.1667	0.0000	0.0000	0.0000	0.0000	0.0000	0.2281		0.0238	0.0000	0.0000	0.0000	0.0068	0.0000	0.0000	0.0000	0.0000	0.0381	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0381	0.0000	0.0000	0.1193	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0086	0.0712	0.0000	0.0079	0.1221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0043	0.0000	0.0381	0.0000	0.0000		0.7004	0.0000	0.0119	0.0000	0.0023		0.2252	0.0000	0.0000	0.0049	0.0311
Euplokamis_dunlapae	0.1746	0.0000	0.0187	0.0000	0.0000	0.0034	0.0000	0.0506	0.0130	0.0000	0.0000	0.0392	0.0000	0.0000	0.0000	0.0000	0.1570	0.0000	0.0000	0.0000	0.0042	0.0662	0.0000	0.0155	0.1569	0.0000	0.0000	0.0000	0.0000	0.0000	0.4734	0.0000	0.6319	0.0000	0.0000	0.0000	0.0000	0.0140	0.0000	0.0000	0.0580	0.0000	0.0000	0.1712	0.6090		0.0000		0.0000	0.3333	0.0000	0.0000	0.0402	0.0000	0.6090		0.0148	0.0000	0.6013	0.0000	0.0000	0.0078	0.0096	0.0000	0.0000	0.0000	0.7036	0.0000	0.1675	0.6013	0.0537	0.0125	0.0000	0.0000	0.0000	0.0000	0.0096	0.0000	0.0542	0.0000	0.0000		0.0108	0.0000	0.0000	0.3742	0.0066	0.0938	0.0289	0.0000	0.1364	0.0000	0.0000	0.1813	0.0000	0.0000	0.0000	0.0000	0.6566	0.0000	0.0966	0.0123	0.1646	0.0000	0.0000	0.6507	0.0000	0.0000	0.2374	0.0000	0.0000	0.0000	0.7584	0.0345	0.0000		0.0000	0.0095	0.0072	0.0813	0.0000	0.0000	0.0000	0.0000	0.8077		0.0000	0.0096	0.0000	0.1955	0.0000	0.0000	0.0000	0.6507	0.0489	0.6090	0.0120	0.0000	0.0000	0.0000	0.0559	0.0096	0.0000	0.0000	0.0154	0.0238	0.0000		0.0000	0.0000	0.0000	0.0208	0.0096	0.0000	0.6090	0.0000	0.0000	0.0000	0.0000	0.1646	0.0000	0.0000	0.6090	0.0000	0.0000		0.0000	0.0000		0.1649	0.0000	0.0000	0.0000	0.0000		0.0749	0.0096	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0096	0.0000	0.0000	0.6090	0.0000	0.0000	0.6507	0.6013	0.0000	0.2321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
